City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Rock Sound,BS,2022-03-18 20:53:50,24.9,-76.2,77.41,79,1,12.33
278,Mana,GF,2022-03-18 20:53:50,5.6592,-53.7767,78.13,83,99,10.02
279,Krasnoselkup,RU,2022-03-18 20:51:10,65.7,82.4667,12.25,95,75,10.11
280,Padang,ID,2022-03-18 20:53:50,-0.9492,100.3543,76.57,80,100,3.04
281,Usoke,TZ,2022-03-18 20:53:51,-5.1667,32.35,62.87,91,57,1.43
282,Bonavista,CA,2022-03-18 20:53:51,48.6499,-53.1147,34.47,99,100,8.55
283,Pindiga,NG,2022-03-18 20:53:51,9.9833,10.9333,82.4,10,100,7.02
284,Barahona,DO,2022-03-18 20:53:52,18.2085,-71.1008,85.82,66,75,13.8
285,Souillac,MU,2022-03-18 20:49:56,-20.5167,57.5167,77.38,94,20,3.44
286,Sauteurs,GD,2022-03-18 20:53:52,12.2167,-61.6333,78.1,74,22,21.43
287,Tuatapere,NZ,2022-03-18 20:53:20,-46.1333,167.6833,58.05,66,100,2.44
288,Kalmunai,LK,2022-03-18 20:53:52,7.4167,81.8167,76.78,83,13,3.18
289,Liverpool,GB,2022-03-18 20:53:53,53.4106,-2.9779,52.65,73,0,10.36
290,Bembereke,BJ,2022-03-18 20:53:53,10.2283,2.6634,89.1,16,71,2.62
291,Epe,NG,2022-03-18 20:53:53,6.5841,3.9834,81.99,83,42,6.98
292,Kaeo,NZ,2022-03-18 20:50:11,-35.1,173.7833,64.33,97,37,2.8
293,Salalah,OM,2022-03-18 20:47:31,17.0151,54.0924,80.69,16,0,19.57
294,Huancabamba,PE,2022-03-18 20:53:53,-5.2386,-79.4506,63.55,97,99,2.46
295,Barcelona,ES,2022-03-18 20:50:06,41.3888,2.159,58.69,55,20,17.27
296,Aykhal,RU,2022-03-18 20:53:54,66.0,111.5,1.89,95,100,15.97
297,Kultuk,RU,2022-03-18 20:53:54,51.7208,103.6956,12.4,94,100,4.03
298,Develi,TR,2022-03-18 20:53:54,38.3906,35.4922,16.95,93,69,3.94
299,Narsaq,GL,2022-03-18 20:49:55,60.9167,-46.05,17.82,70,99,6.4
300,Alcala La Real,ES,2022-03-18 20:53:55,37.4614,-3.923,49.06,70,82,1.01
301,Fomboni,KM,2022-03-18 20:53:55,-12.28,43.7425,83.44,74,100,10.63
302,Poya,NC,2022-03-18 20:53:55,-21.35,165.15,78.93,82,71,4.38
303,Qaqortoq,GL,2022-03-18 20:49:57,60.7167,-46.0333,12.58,72,99,6.08
304,Aklavik,CA,2022-03-18 20:47:35,68.2191,-135.0107,-5.8,65,75,11.5
305,Sun City West,US,2022-03-18 20:53:55,33.662,-112.3413,83.23,11,0,5.99
306,Devils Lake,US,2022-03-18 20:53:56,48.1128,-98.8651,44.58,74,0,11.5
307,Maarianhamina,AX,2022-03-18 20:53:56,60.0973,19.9348,37.26,70,0,6.91
308,Preobrazheniye,RU,2022-03-18 20:53:56,42.9019,133.9064,24.46,72,24,10.27
309,Pimentel,PE,2022-03-18 20:53:57,-6.8367,-79.9342,77.29,65,0,13.8
310,Maniitsoq,GL,2022-03-18 20:53:57,65.4167,-52.9,-0.2,91,100,8.05
311,Tarko-Sale,RU,2022-03-18 20:53:57,64.9225,77.785,19.85,94,100,11.05
312,Aranos,NA,2022-03-18 20:53:58,-24.1333,19.1167,63.93,85,98,15.66
313,Delhi,IN,2022-03-18 20:48:58,28.6667,77.2167,73.49,94,2,0.0
314,Hofn,IS,2022-03-18 20:53:58,64.2539,-15.2082,36.99,72,100,4.12
315,Arraial Do Cabo,BR,2022-03-18 20:47:30,-22.9661,-42.0278,84.16,65,0,17.27
316,Mandla,IN,2022-03-18 20:53:58,22.6,80.3833,76.86,25,9,2.44
317,Fortuna,US,2022-03-18 20:48:40,40.5982,-124.1573,63.93,62,0,5.75
318,Chapais,CA,2022-03-18 20:53:59,49.7834,-74.8492,33.58,70,6,5.03
319,Tchibanga,GA,2022-03-18 20:53:59,-2.85,11.0333,73.33,97,100,2.44
320,Dangriga,BZ,2022-03-18 20:53:59,16.9692,-88.2321,81.36,76,13,9.75
321,Beihai,CN,2022-03-18 20:54:00,21.4833,109.1,71.28,90,11,1.66
322,Ankang,CN,2022-03-18 20:54:00,32.68,109.0172,60.37,74,100,2.98
323,Udachnyy,RU,2022-03-18 20:54:31,66.4167,112.4,5.45,84,100,13.24
324,Ust-Maya,RU,2022-03-18 20:55:00,60.4167,134.5333,6.75,98,100,1.74
325,Severo-Kurilsk,RU,2022-03-18 20:51:01,50.6789,156.125,32.02,95,100,30.29
326,Clearwater,US,2022-03-18 20:54:05,27.9659,-82.8001,89.11,72,0,12.66
327,Kamaishi,JP,2022-03-18 20:55:01,39.2667,141.8833,35.67,95,100,28.79
328,Mirnyy,RU,2022-03-18 20:55:01,62.5353,113.9611,-9.9,100,100,4.16
329,Vitim,RU,2022-03-18 20:55:01,59.4511,112.5578,-0.42,100,100,2.57
330,Benito Juarez,MX,2022-03-18 20:55:02,19.385,-99.165,78.01,27,25,10.0
331,Limbang,MY,2022-03-18 20:55:02,4.75,115.0,77.11,98,100,3.13
332,Neyshabur,IR,2022-03-18 20:55:02,36.2133,58.7958,38.52,59,1,1.79
333,Banjar,ID,2022-03-18 20:55:03,-8.19,114.9675,77.99,93,100,4.25
334,Lengshuijiang,CN,2022-03-18 20:55:03,27.6881,111.4294,56.37,92,3,0.87
335,Vao,NC,2022-03-18 20:54:35,-22.6667,167.4833,77.05,74,82,4.21
336,Mujiayingzi,CN,2022-03-18 20:55:03,42.1167,118.7833,12.22,91,44,4.5
337,Cairns,AU,2022-03-18 20:55:03,-16.9167,145.7667,78.06,94,75,10.36
338,Tura,IN,2022-03-18 20:49:52,25.5198,90.2201,73.09,38,90,1.99
339,Xapuri,BR,2022-03-18 20:55:04,-10.6517,-68.5044,82.2,74,85,2.21
340,Kawalu,ID,2022-03-18 20:55:04,-7.3817,108.2082,72.9,97,90,1.86
341,Wenling,CN,2022-03-18 20:55:04,28.3669,121.36,53.15,89,99,4.18
342,Solton,RU,2022-03-18 20:55:05,52.8429,86.4787,-3.8,100,64,1.34
343,Havelock,US,2022-03-18 20:49:49,34.8791,-76.9013,75.16,74,40,13.8
344,Codrington,AU,2022-03-18 20:52:17,-38.2667,141.9667,60.08,79,62,6.71
345,Cabedelo,BR,2022-03-18 20:54:31,-6.9811,-34.8339,83.07,69,87,11.5
346,Carutapera,BR,2022-03-18 20:55:05,-1.195,-46.02,78.42,87,78,5.08
347,Gainesville,US,2022-03-18 20:51:12,29.6516,-82.3248,87.64,51,20,19.57
348,Sembe,CG,2022-03-18 20:55:05,1.6481,14.5806,78.22,55,63,1.48
349,Aberdeen,GB,2022-03-18 20:51:57,57.1437,-2.0981,45.66,86,85,6.91
350,Muli,MV,2022-03-18 20:55:06,2.9167,73.5667,82.11,74,10,15.48
351,Valley City,US,2022-03-18 20:55:06,46.9233,-98.0032,43.32,75,0,6.91
352,Zhigansk,RU,2022-03-18 20:55:06,66.7697,123.3711,-7.04,99,100,16.24
353,Surt,LY,2022-03-18 20:55:07,31.2089,16.5887,65.46,44,80,31.76
354,Newport,GB,2022-03-18 20:54:27,51.5877,-2.9984,52.12,75,48,10.47
355,Sao Miguel Do Araguaia,BR,2022-03-18 20:55:07,-13.275,-50.1628,79.18,84,75,4.27
356,Mega,ET,2022-03-18 20:55:07,4.05,38.3,67.41,40,40,9.13
357,Luena,AO,2022-03-18 20:55:08,-11.7833,19.9167,63.03,94,83,1.92
358,Berlevag,NO,2022-03-18 20:53:45,70.8578,29.0864,35.55,75,20,33.38
359,Ecija,ES,2022-03-18 20:55:08,37.5422,-5.0826,56.98,77,60,6.55
360,Tukrah,LY,2022-03-18 20:55:08,32.5341,20.5791,56.64,74,100,21.43
361,Conceicao Do Araguaia,BR,2022-03-18 20:55:09,-8.2578,-49.2647,78.42,88,100,1.86
362,Ilulissat,GL,2022-03-18 20:53:20,69.2167,-51.1,-0.09,94,100,1.05
363,Necochea,AR,2022-03-18 20:48:00,-38.5473,-58.7368,59.68,46,40,15.55
364,Tambopata,PE,2022-03-18 20:55:09,-12.7333,-69.1833,93.09,49,20,4.61
365,Jati,PK,2022-03-18 20:55:09,24.3539,68.2671,76.93,65,2,9.8
366,Douglas,US,2022-03-18 20:55:10,41.3,-96.167,50.68,52,40,17.27
367,Castelldefels,ES,2022-03-18 20:55:10,41.2779,1.9703,59.05,55,20,17.27
368,Bathsheba,BB,2022-03-18 20:54:36,13.2167,-59.5167,83.01,61,40,25.32
369,Looc,PH,2022-03-18 20:56:10,12.2605,121.9926,78.1,79,100,5.3
370,Tiarei,PF,2022-03-18 20:56:10,-17.5333,-149.3333,86.02,69,0,9.64
371,Ayan,RU,2022-03-18 20:56:11,56.45,138.1667,12.56,95,100,6.29
372,Zaraza,VE,2022-03-18 20:56:11,9.3503,-65.3245,92.35,35,80,11.72
373,Beaumont,US,2022-03-18 20:56:11,30.0861,-94.1019,75.18,33,0,17.27
374,Comodoro Rivadavia,AR,2022-03-18 20:56:11,-45.8667,-67.5,60.66,33,20,10.36
375,Umm Kaddadah,SD,2022-03-18 20:56:12,13.6017,26.6876,67.46,14,84,12.35
376,Flinders,AU,2022-03-18 20:56:12,-34.5833,150.8552,67.17,92,100,3.0
377,Inhambane,MZ,2022-03-18 20:56:12,-23.865,35.3833,73.63,62,79,11.01
378,Awjilah,LY,2022-03-18 20:54:30,29.1081,21.2869,64.22,24,84,18.32
379,Fairmont,US,2022-03-18 20:54:51,39.4851,-80.1426,73.33,39,100,4.0
380,Eyl,SO,2022-03-18 20:56:13,7.9803,49.8164,76.64,77,0,13.09
381,Yarada,IN,2022-03-18 20:56:13,17.65,83.2667,75.52,94,20,2.3
382,Orocue,CO,2022-03-18 20:56:13,4.7912,-71.3354,91.74,38,93,10.04
383,Petrovskoye,RU,2022-03-18 20:56:13,57.0104,39.2693,30.42,85,100,3.6
384,Khandyga,RU,2022-03-18 20:56:14,62.6667,135.6,4.35,98,100,2.13
385,Hovd,MN,2022-03-18 20:56:14,48.0056,91.6419,18.55,72,100,1.74
386,Oktyabrskoye,RU,2022-03-18 20:56:14,43.0645,44.7417,23.14,85,94,6.71
387,Sarangpur,IN,2022-03-18 20:56:15,23.5667,76.4667,79.48,25,38,4.63
388,Omsukchan,RU,2022-03-18 20:48:45,62.5333,155.8,-6.36,72,3,7.81
389,Lagoa,PT,2022-03-18 20:49:53,39.05,-27.9833,51.94,65,100,32.23
390,Port Lincoln,AU,2022-03-18 20:52:11,-34.7333,135.8667,64.24,88,2,6.87
391,Aguimes,ES,2022-03-18 20:56:15,27.9054,-15.4461,61.43,72,20,17.27
392,Nome,US,2022-03-18 20:56:15,64.5011,-165.4064,-5.42,86,39,6.91
393,Lensk,RU,2022-03-18 20:56:16,60.7253,114.9278,-11.58,100,92,3.67
394,Itaueira,BR,2022-03-18 20:53:09,-7.6033,-43.0256,79.95,65,92,2.8
395,Diapaga,BF,2022-03-18 20:56:16,12.0708,1.7889,89.62,11,12,6.31
396,Asosa,ET,2022-03-18 20:56:16,10.0667,34.5333,71.08,31,10,0.45
397,Borshchiv,UA,2022-03-18 20:56:16,48.8033,26.0435,30.4,55,80,4.7
398,Santana Do Livramento,BR,2022-03-18 20:56:17,-30.8908,-55.5328,66.27,94,22,22.66
399,Sidi Ali,DZ,2022-03-18 20:56:17,36.0998,0.4206,52.36,84,66,16.2
400,Aquiraz,BR,2022-03-18 20:56:17,-3.9014,-38.3911,84.29,82,12,8.19
401,Itaguai,BR,2022-03-18 20:56:17,-22.8522,-43.7753,93.09,49,20,6.91
402,Bud,US,2022-03-18 20:53:23,39.447,-86.1758,58.68,94,100,13.4
403,Stromness,GB,2022-03-18 20:56:18,58.965,-3.296,46.36,72,100,18.16
404,Chicama,PE,2022-03-18 20:56:18,-7.8447,-79.1469,68.54,58,11,11.25
405,Bradford,GB,2022-03-18 20:56:18,53.7939,-1.7521,49.62,82,0,6.91
406,Matamoros,MX,2022-03-18 20:51:21,25.5333,-103.25,79.14,7,33,0.92
407,Hampton,US,2022-03-18 20:53:47,37.0299,-76.3452,76.17,72,40,10.36
408,Villagarzon,CO,2022-03-18 20:56:19,1.0375,-76.6267,82.6,76,72,2.98
409,Ulladulla,AU,2022-03-18 20:55:45,-35.35,150.4667,65.77,85,100,13.27
410,Poum,NC,2022-03-18 20:56:19,-20.2333,164.0167,80.35,75,83,5.46
411,Sassandra,CI,2022-03-18 20:56:19,4.95,-6.0833,80.1,86,13,6.93
412,Mao,ES,2022-03-18 20:56:20,39.8885,4.2658,55.96,88,40,12.66
413,Agirish,RU,2022-03-18 20:50:59,61.9247,63.0231,14.81,97,58,4.5
414,Dargaville,NZ,2022-03-18 20:51:53,-35.9333,173.8833,63.99,85,81,1.45
415,Dudinka,RU,2022-03-18 20:55:44,69.4058,86.1778,20.62,98,98,9.19
416,Paris,FR,2022-03-18 20:56:53,48.8534,2.3488,53.38,43,0,14.97
417,Arrifes,PT,2022-03-18 20:57:20,37.7667,-25.7,52.23,76,40,10.36
418,Lapua,FI,2022-03-18 20:57:20,62.9693,23.0088,34.48,95,66,4.18
419,Vila Velha,BR,2022-03-18 20:57:21,-20.3297,-40.2925,84.15,79,0,14.97
420,Saldanha,ZA,2022-03-18 20:52:10,-33.0117,17.9442,75.25,83,6,10.74
421,Bonthe,SL,2022-03-18 20:57:21,7.5264,-12.505,77.34,80,11,5.37
422,Los Algarrobos,PA,2022-03-18 20:57:21,8.5,-82.4333,88.21,58,20,9.22
423,Maceio,BR,2022-03-18 20:57:21,-9.6658,-35.7353,80.04,73,20,8.05
424,Waipawa,NZ,2022-03-18 20:57:22,-41.4122,175.5153,52.41,67,4,5.41
425,Dunedin,NZ,2022-03-18 20:56:53,-45.8742,170.5036,56.8,71,100,4.0
426,Ixtapa,MX,2022-03-18 20:53:24,20.7,-105.2,88.47,19,1,8.57
427,Calama,CL,2022-03-18 20:57:22,-22.4667,-68.9333,75.69,12,0,17.27
428,Wajima,JP,2022-03-18 20:57:22,37.4,136.9,40.71,95,100,16.33
429,Jiangmen,CN,2022-03-18 20:57:23,22.5833,113.0833,77.99,76,38,3.15
430,Sitka,US,2022-03-18 20:57:23,57.0531,-135.33,39.16,93,100,8.43
431,Mitsamiouli,KM,2022-03-18 20:57:23,-11.3847,43.2844,82.44,78,97,7.52
432,Redmond,US,2022-03-18 20:57:24,47.674,-122.1215,56.46,75,100,1.99
433,Oda,JP,2022-03-18 20:54:41,35.1833,132.5,43.65,85,100,9.4
434,Dombarovskiy,RU,2022-03-18 20:57:24,50.7587,59.5386,9.43,97,100,3.51
435,Linjiang,CN,2022-03-18 20:57:24,41.8069,126.9078,25.88,96,100,3.42
436,La Grande,US,2022-03-18 20:54:30,45.3246,-118.0877,58.01,44,97,8.99
437,Moindou,NC,2022-03-18 20:57:25,-21.6924,165.677,78.66,80,94,4.36
438,Lebedyn,UA,2022-03-18 20:57:25,50.5852,34.4849,18.88,94,68,4.61
439,Cockburn Town,TC,2022-03-18 20:57:25,21.4612,-71.1419,82.36,65,40,14.97
440,Warud,IN,2022-03-18 20:54:32,21.4667,78.2667,82.18,22,24,2.06
441,Poshekhonye,RU,2022-03-18 20:57:25,58.4993,39.1353,28.35,99,100,2.04
442,Flin Flon,CA,2022-03-18 20:56:58,54.7682,-101.865,40.84,56,75,3.44
443,Nishihara,JP,2022-03-18 20:56:52,26.1842,127.7558,67.28,73,100,12.66
444,Muisne,EC,2022-03-18 20:57:26,0.6,-80.0333,82.26,72,12,8.28
445,Pak Phanang,TH,2022-03-18 20:57:26,8.3511,100.202,80.13,82,100,7.09
446,Agua Dulce,MX,2022-03-18 20:57:26,18.1333,-94.1333,85.68,62,3,5.88
447,Kosino,RU,2022-03-18 20:57:27,58.4127,51.2782,28.8,89,98,4.16
448,Lesozavodsk,RU,2022-03-18 20:57:27,45.4794,133.4244,12.4,91,90,6.93
449,Mayo,US,2022-03-18 20:52:09,38.8876,-76.5119,76.08,68,0,12.66
450,Omboue,GA,2022-03-18 20:57:28,-1.5746,9.2618,78.03,91,100,7.54
451,Takoradi,GH,2022-03-18 20:57:28,4.8845,-1.7554,81.54,85,11,10.25
452,Shunyi,CN,2022-03-18 20:57:28,40.125,116.6453,30.15,59,0,11.01
453,Kirakira,SB,2022-03-18 20:52:06,-10.4544,161.9205,80.98,83,100,5.57
454,Kindu,CD,2022-03-18 20:57:29,-2.95,25.95,69.42,87,100,2.51
455,Kjollefjord,NO,2022-03-18 20:57:29,70.9457,27.3465,37.45,77,99,32.1
456,Waitati,NZ,2022-03-18 20:57:29,-45.75,170.5667,56.8,71,100,10.38
457,Javanrud,IR,2022-03-18 20:57:30,34.7961,46.5172,34.74,49,3,2.33
458,Port Arthur,CN,2022-03-18 20:57:30,38.8,121.2667,28.62,83,100,32.26
459,Teknaf,BD,2022-03-18 20:57:30,20.8624,92.3058,71.82,75,93,5.68
460,La Cruz,MX,2022-03-18 20:57:31,23.9167,-106.9,78.37,36,21,9.64
461,Verkhnevilyuysk,RU,2022-03-18 20:58:31,63.4453,120.3167,-12.53,100,82,3.83
462,Funtua,NG,2022-03-18 20:58:31,11.5233,7.3081,75.76,12,69,9.93
463,Sur,OM,2022-03-18 20:58:31,22.5667,59.5289,76.98,60,0,6.87
464,Maracas,BR,2022-03-18 20:58:32,-13.4411,-40.4308,67.57,86,22,9.6
465,Valparaiso,CL,2022-03-18 20:58:32,-33.0393,-71.6273,85.64,40,0,13.8
466,Alvaraes,BR,2022-03-18 20:58:32,-3.2208,-64.8042,91.27,86,80,0.74
467,Asau,RO,2022-03-18 20:58:33,46.4333,26.4,27.95,54,95,3.87
468,Diofior,SN,2022-03-18 20:58:33,14.1833,-16.6667,75.52,36,0,12.66
469,Stephenville,US,2022-03-18 20:58:33,32.2207,-98.2023,66.92,28,0,17.27
470,Kamalia,PK,2022-03-18 20:58:34,30.7333,72.65,76.98,16,0,5.7
471,Tokur,RU,2022-03-18 20:58:34,53.1333,132.9,1.26,98,100,1.66
472,Resplendor,BR,2022-03-18 20:58:34,-19.3256,-41.2553,77.81,71,7,3.24
473,Hastings,GB,2022-03-18 20:55:56,50.8552,0.5729,49.78,73,3,19.75
474,Mukhen,RU,2022-03-18 20:58:35,48.1,136.1,3.31,97,83,1.95
475,Praia Da Vitoria,PT,2022-03-18 20:56:56,38.7333,-27.0667,49.75,87,75,25.19
476,Soyo,AO,2022-03-18 20:58:35,-6.1349,12.3689,80.13,83,71,10.47
477,Leek,NL,2022-03-18 20:58:35,53.1625,6.3764,45.1,62,7,8.05
478,Olinda,BR,2022-03-18 20:58:35,-8.0089,-34.8553,83.93,61,40,6.91
479,Neka,IR,2022-03-18 20:58:36,36.6508,53.299,42.04,75,22,6.02
480,Ukiah,US,2022-03-18 20:58:04,39.1502,-123.2078,73.17,45,100,1.01
481,Bandarbeyla,SO,2022-03-18 20:58:36,9.4942,50.8122,77.29,73,1,14.45
482,Saint-Francois,FR,2022-03-18 20:58:36,46.4154,3.9054,49.68,66,0,12.66
483,Colimes,EC,2022-03-18 20:58:37,-1.55,-80.0167,83.35,79,38,3.22
484,Tezu,IN,2022-03-18 20:58:37,27.9167,96.1667,72.25,35,94,4.59
485,Pacific Grove,US,2022-03-18 20:58:37,36.6177,-121.9166,70.56,74,66,10.0
486,Kismayo,SO,2022-03-18 20:58:05,-0.3582,42.5454,79.39,80,85,10.65
487,Bakchar,RU,2022-03-18 20:58:38,57.0186,82.0711,9.48,99,95,4.88
488,Mezhdurechensk,RU,2022-03-18 20:58:38,53.6942,88.0603,8.33,98,100,1.1
489,Tuensang,IN,2022-03-18 20:58:38,26.2833,94.8333,63.39,43,71,3.65
490,Havoysund,NO,2022-03-18 20:58:00,70.9963,24.6622,37.63,79,68,36.93
491,Galesong,ID,2022-03-18 20:58:39,-5.3166,119.3661,78.82,83,100,10.22
492,Katherine,AU,2022-03-18 20:58:39,-14.4667,132.2667,79.12,83,40,0.0
493,Templin,DE,2022-03-18 20:58:39,53.1186,13.5022,45.14,91,28,5.93
494,Aasiaat,GL,2022-03-18 20:58:39,68.7098,-52.8699,4.64,85,100,10.36
495,Caravelas,BR,2022-03-18 20:55:43,-17.7125,-39.2481,77.4,78,3,5.19
496,La Ronge,CA,2022-03-18 20:58:40,55.1001,-105.2842,46.65,34,20,8.05
497,Diego De Almagro,CL,2022-03-18 20:58:40,-26.3667,-70.05,82.8,23,0,11.14
498,Tual,ID,2022-03-18 20:53:48,-5.6667,132.75,84.16,70,67,4.38
499,Bosaso,SO,2022-03-18 20:58:40,11.2842,49.1816,75.87,71,2,4.18
500,Yabrud,SY,2022-03-18 20:58:40,33.9674,36.6574,35.69,85,36,2.33
501,Sistranda,NO,2022-03-18 20:58:41,63.7256,8.834,42.76,68,100,24.11
502,Itoman,JP,2022-03-18 20:58:41,26.1247,127.6694,68.02,73,100,12.66
503,Richards Bay,ZA,2022-03-18 20:44:54,-28.783,32.0377,66.96,79,54,3.94
504,Ankazoabo,MG,2022-03-18 20:58:41,-22.2833,44.5167,71.76,85,83,13.02
505,Dutlwe,BW,2022-03-18 20:58:42,-23.9833,23.9,63.99,75,98,5.17
506,Hami,CN,2022-03-18 20:58:42,42.8,93.45,47.88,31,100,4.74
507,Jumla,NP,2022-03-18 20:59:42,29.2747,82.1838,51.1,78,9,4.76
508,Alnashi,RU,2022-03-18 20:59:42,56.1874,52.4792,27.23,93,100,4.97
509,Zambezi,ZM,2022-03-18 20:53:28,-13.5432,23.1047,65.97,95,99,4.43
510,Ancud,CL,2022-03-18 20:56:54,-41.8697,-73.8203,59.23,58,100,2.95
511,Acapulco,MX,2022-03-18 20:55:32,16.8634,-99.8901,84.25,53,92,11.21
512,Marawi,PH,2022-03-18 20:52:08,7.9986,124.2928,67.98,94,54,3.15
513,Korhogo,CI,2022-03-18 20:59:43,9.45,-5.6333,89.28,36,96,1.99
514,Port Augusta,AU,2022-03-18 20:59:43,-32.5,137.7667,73.15,52,0,4.68
515,Izhma,RU,2022-03-18 20:59:43,65.0083,53.9113,19.89,97,52,4.07
516,Ankpa,NG,2022-03-18 20:59:44,7.3706,7.6253,81.39,25,100,2.17
517,Binghamton,US,2022-03-18 20:59:44,42.0987,-75.918,73.0,36,70,5.01
518,Morant Bay,JM,2022-03-18 20:52:18,17.8815,-76.4093,88.72,65,0,13.29
519,Tazovskiy,RU,2022-03-18 20:59:44,67.4667,78.7,26.11,96,100,15.95
520,Lexington,US,2022-03-18 20:54:59,37.9887,-84.4777,67.89,55,100,4.0
521,Samfya,ZM,2022-03-18 20:59:45,-11.3649,29.5565,64.54,93,100,2.04
522,Sucre,BO,2022-03-18 20:59:45,-19.0333,-65.2627,64.29,54,92,16.49
523,Chokwe,MZ,2022-03-18 20:59:45,-24.5333,32.9833,67.21,73,87,5.41
524,Talaya,RU,2022-03-18 20:59:45,61.3833,152.75,-11.38,82,81,4.76
525,Tessalit,ML,2022-03-18 20:59:46,20.1986,1.0114,79.86,13,5,9.13
526,Eskisehir,TR,2022-03-18 20:55:21,39.7767,30.5206,21.11,73,75,14.97
527,Kostino,RU,2022-03-18 20:59:46,58.9097,53.2691,18.5,99,68,3.29
528,Cedar City,US,2022-03-18 20:58:13,37.6775,-113.0619,56.39,23,29,4.52
529,Oxapampa,PE,2022-03-18 20:59:46,-10.5775,-75.4017,68.86,74,100,2.82
530,Acarau,BR,2022-03-18 20:59:47,-2.8856,-40.12,80.13,78,24,12.28
531,San Quintin,MX,2022-03-18 20:59:47,30.4833,-115.95,67.89,56,0,12.41
532,Alice Springs,AU,2022-03-18 20:59:12,-23.7,133.8833,69.35,68,8,4.61
533,Paraiso,CR,2022-03-18 20:59:47,9.8383,-83.8656,79.66,73,96,3.98
534,De Pere,US,2022-03-18 20:59:48,44.4489,-88.0604,36.61,93,100,19.57
535,Daru,PG,2022-03-18 20:59:48,-9.0763,143.2092,78.17,89,82,4.83
536,Xining,CN,2022-03-18 20:51:02,36.6167,101.7667,44.76,51,100,2.77
537,Ekhabi,RU,2022-03-18 20:59:48,53.5102,142.9671,24.44,97,100,5.23
538,Verkhoyansk,RU,2022-03-18 20:59:48,67.5447,133.385,-30.44,100,73,3.13
539,Hualmay,PE,2022-03-18 20:55:27,-11.0964,-77.6139,75.29,72,7,10.87
540,Listvyanskiy,RU,2022-03-18 20:59:49,54.4399,83.4984,-2.13,100,100,1.3
541,Derzhavinsk,KZ,2022-03-18 20:58:03,51.1,66.3167,-7.47,99,50,7.09
542,Chesley,CA,2022-03-18 20:59:49,44.2966,-81.0952,43.09,83,100,9.1
543,Quebec,CA,2022-03-18 20:55:57,46.8123,-71.2145,46.62,66,75,3.44
544,Jibuti,DJ,2022-03-18 20:57:18,11.5,42.5,71.89,60,7,12.66
545,Palasa,IN,2022-03-18 20:59:49,18.7667,84.4167,71.73,83,86,5.17
546,Igboho,NG,2022-03-18 20:59:50,8.8333,3.75,87.69,27,70,1.1
547,Balakhta,RU,2022-03-18 20:59:50,55.38,91.6,1.29,99,100,2.15
548,Eureka,US,2022-03-18 20:58:08,40.8021,-124.1637,68.67,74,100,5.01
549,Zabol,AF,2022-03-18 20:59:50,32.25,67.25,54.64,39,0,6.02
550,Juneau,US,2022-03-18 20:58:38,58.3019,-134.4197,40.98,93,100,6.02
551,Kaabong,UG,2022-03-18 20:59:51,3.4836,34.1492,70.09,46,3,5.99
552,Maragogi,BR,2022-03-18 20:59:51,-9.0122,-35.2225,80.19,72,100,9.57
553,Lichinga,MZ,2022-03-18 21:00:51,-13.3128,35.2406,61.74,97,100,1.88
554,Fallon,US,2022-03-18 21:00:52,39.4735,-118.7774,61.45,28,39,5.3
555,Gulariya,NP,2022-03-18 21:00:52,28.2333,81.3333,73.96,37,27,5.53
556,Gweta,BW,2022-03-18 21:00:52,-20.1833,25.2333,68.07,68,95,13.53
557,Conde,BR,2022-03-18 21:00:53,-7.2597,-34.9075,79.29,68,51,9.75
558,Yar-Sale,RU,2022-03-18 21:00:53,66.8333,70.8333,19.44,92,97,10.67
